lines_added,lines_deleted,commit_count,error_rate,latency_ms,latency_increase,test_coverage,bug_count,deploy_type,env,rollback_needed,code_churn
1737,852,68,0.17237887491129886,983.5935996150357,0.11577103479458106,0.18967994945965994,4,1,0,0,2589
788,232,70,0.037172409179083994,700.3127534798315,0.21126160649496806,0.537705391079373,33,1,1,1,1020
1527,662,87,0.051261130151542635,404.17299330614253,0.0973377995639656,0.963089447850655,41,1,1,1,2189
1692,451,19,0.2967221929103542,142.17378712325643,0.2756280189521012,0.027809975928758,33,0,0,1,2143
916,276,72,0.21766955919926032,222.29937225726943,0.9972975107374645,0.9124430741568738,29,2,0,1,1192
1366,228,13,0.014783625008726896,513.2273720523988,0.40209226524138253,0.8986081700493908,22,0,1,0,1594
136,170,65,0.21113430151039944,519.9605872104484,0.8638883913350103,0.8571786351865563,35,2,0,1,306
1591,734,6,0.12365191404288349,779.3328265802858,0.5491776921290614,0.3775509286642442,24,1,0,0,2325
1590,212,71,0.09216251604695715,739.8677942936399,0.666583079333733,0.49082353720800265,47,1,0,1,1802
10,281,27,0.04621823811916028,241.20938659192643,0.1563479697505562,0.4035946393258726,5,2,0,1,291
1201,40,79,0.2519711863669697,615.2087895303517,0.27480586742197544,0.9475861864288285,41,2,0,1,1241
1653,121,52,0.01915241369673021,69.59071070574392,0.5104434230289255,0.5213506197739061,28,0,0,1,1774
28,226,98,0.0869506387138921,428.6200294151167,0.8811434342268406,0.080612608667043,20,2,0,0,254
1365,293,87,0.09191486814771131,775.8999785430254,0.04288803588494017,0.27405984431117736,6,1,0,1,1658
593,599,48,0.0482715851890501,429.53316362280816,0.5069199595657209,0.4620332129147543,36,0,0,1,1192
465,266,88,0.15245546498606108,843.8164278113529,0.05101221250842991,0.9535559323177945,44,1,1,1,731
966,540,79,0.0035107880432677873,977.3475256190175,0.45682267644928254,0.5689510906223058,40,0,0,1,1506
1142,758,99,0.09029265462312273,626.8519725643974,0.6288681593326368,0.6960726231680057,8,1,0,0,1900
1301,827,68,0.2800888332099192,187.75387252466876,0.7447231914283073,0.08851984733382734,46,1,1,0,2128
454,450,44,0.09315887080260171,410.6933475101402,0.1385320052606267,0.8773240459247479,35,1,1,1,904
1273,448,17,0.10813781613202549,59.00918731495641,0.1665752834613481,0.5390182220137874,0,1,0,1,1721
1962,755,95,0.14194951447022147,622.589627648715,0.4700649216917906,0.9212284125406086,30,0,0,1,2717
1334,60,38,0.16850801245544242,830.4900759251083,0.998036457979074,0.44547668539055596,19,1,0,1,1394
611,501,10,0.24261259344622318,648.4430749768908,0.3560468356567634,0.6830839969449177,27,2,1,0,1112
112,146,54,0.05709636694680528,796.7819177242774,0.4275274273629103,0.470838593726967,45,0,1,1,258
997,685,91,0.26152391315776713,809.9087309120923,0.43244674281455153,0.14255792951431046,18,1,1,1,1682
1283,944,6,0.2272648071431668,858.4619474065905,0.08070082135709544,0.27204997795534147,0,1,1,1,2227
1486,789,6,0.21679510039846658,303.3305938476765,0.7741721452899953,0.06725729444118034,28,2,0,1,2275
529,333,52,0.02604137211439057,877.7050966794008,0.25310152442610745,0.44026634291178013,9,1,0,1,862
1186,880,15,0.0064922069923754044,671.3892985403164,0.7036670568829199,0.6493415434613468,35,0,0,1,2066
868,952,68,0.17820381027242518,325.2392787647626,0.47508987883559073,0.24371127580964924,22,0,1,1,1820
183,890,57,0.25894018875694835,987.929979246448,0.611779742219384,0.490388058206604,17,1,0,1,1073
1376,141,56,0.17533243924219077,952.6732740450856,0.053971636494996256,0.458973334238163,28,0,1,1,1517
1703,43,7,0.06397045963365924,595.7189340460794,0.8899656844165662,0.5334204909033405,27,0,0,1,1746
1014,143,51,0.027155969384763966,851.0479594795853,0.24385676941971335,0.18458466702707854,43,1,1,1,1157
440,864,58,0.2098789358453205,298.41976428387807,0.670095387500837,0.5339840884068534,6,1,0,1,1304
736,332,64,0.21653108319534284,445.2351467803455,0.7980191120661617,0.36420555678717126,30,1,1,0,1068
1722,997,26,0.0517595102061326,224.77317270664201,0.5400387172831971,0.28604184895904816,37,1,1,1,2719
1720,496,58,0.008457094648960883,544.0975104977856,0.3373340220786242,0.5859820140236156,40,2,0,1,2216
1885,395,31,0.12248505396695909,521.201358568082,0.9779033744810768,0.148036803501586,1,2,1,1,2280
859,54,66,0.17481561063990664,252.17256466348806,0.2784397132706956,0.9006586506074757,14,0,1,1,913
1691,306,92,0.21180072287015736,689.1616090302927,0.9486623371232704,0.934852812989715,21,1,0,1,1997
1995,869,13,0.24298350274587083,161.90078074914192,0.15622413368473176,0.6606096897952822,44,2,0,1,2864
1357,422,18,0.1831612281920197,108.60687851622563,0.38922213152234353,0.30315468960373326,10,0,0,1,1779
999,416,94,0.033264182579545505,415.6597202292668,0.13849558414730223,0.626005870026414,18,2,1,1,1415
1706,672,75,0.20477450164272445,439.3335388954697,0.0022404730736960143,0.6015234665281477,5,2,0,1,2378
648,796,13,0.2952529928684646,353.7535762001619,0.2602585403964749,0.39125098162933647,8,1,0,1,1444
429,324,24,0.27167537537922115,295.0493056993379,0.08721040091895471,0.28724724737330953,43,2,0,0,753
603,709,57,0.2615006727808538,371.83752775905384,0.9863455230903472,0.168452952312233,28,1,1,0,1312
494,670,29,0.09065104600750225,205.20679525449785,0.7616533179518026,0.2173838400256506,42,0,1,1,1164
1692,79,56,0.22523645293620018,433.2798456762335,0.0037047963220088187,0.6530299235485608,2,1,0,0,1771
1784,30,54,0.25533103378954364,909.3732048415715,0.22364658482359212,0.885894331065791,49,1,0,1,1814
421,984,5,0.20349786138937895,263.20553714839633,0.670124241283717,0.3849560549354558,44,2,0,1,1405
945,111,35,0.07516852697039415,700.2285491328329,0.3985521131647545,0.12189948450183186,12,2,0,1,1056
1117,557,19,0.2861501915624875,184.6952848779474,0.8318425630442273,0.012806301651249408,46,0,1,1,1674
1146,864,55,0.13524582343760275,386.2112928097192,0.5048607783757316,0.4059056550623854,46,2,0,1,2010
1770,716,77,0.038941667599763814,355.11604151799344,0.6536514197324291,0.2325669511864088,14,0,1,1,2486
341,563,69,0.0329333685172176,940.1779246879114,0.5970373975944806,0.32255556700884047,4,2,0,1,904
1411,649,44,0.19425569618971372,456.5829530117185,0.6381689006236343,0.24166987450579558,4,2,0,0,2060
1788,471,78,0.13131289392502174,705.9426465923148,0.2300988538271801,0.6641476320747617,1,0,0,1,2259
664,73,38,0.028345162553689084,622.3396685227628,0.3732894392061916,0.6385143008447924,49,1,0,1,737
50,552,62,0.2221093716468284,183.97857152052333,0.05062925286449138,0.9123045245108137,37,1,0,1,602
1968,478,22,0.2397975501775859,942.5634284790874,0.5876365146882088,0.6997449148446736,49,2,1,0,2446
1803,588,73,0.2176246892359354,378.57582726297505,0.4592584620757756,0.16494138059483687,29,1,0,1,2391
968,386,40,0.06067826330520387,92.52043799446724,0.7607161490190723,0.7515944293080459,27,1,0,0,1354
1830,698,26,0.20693263679882082,335.42152150197825,0.20638246462164211,0.18126786255243932,38,1,1,1,2528
114,881,5,0.003216840868315529,368.8520395882098,0.4368121160678018,0.55860088594376,31,0,0,0,995
211,563,93,0.09153364190352277,138.10806100979084,0.18074543305738622,0.0770782094853929,19,1,1,1,774
459,929,54,0.11964645942226311,638.9785360609457,0.6139792252484421,0.04732505696764866,19,1,0,1,1388
1852,432,86,0.25057408466565045,379.42599526446816,0.848030256511452,0.46422999262419606,28,2,1,1,2284
1876,411,49,0.11711831192082128,647.6778760144223,0.765443248448985,0.10498356144250343,34,1,0,1,2287
1299,466,3,0.003380833856819487,56.4035354096138,0.9441979726308872,0.3066666048820813,31,0,1,1,1765
919,598,92,0.10570392354840281,982.9459790412149,0.971725781863591,0.338833378313356,16,2,0,1,1517
219,620,38,0.14967722950778614,211.99054061744752,0.7720338675819907,0.7694269190471347,7,1,0,1,839
572,991,14,0.284701436001832,676.3644373696895,0.28680608538025865,0.3326801051796966,20,2,0,1,1563
1151,908,47,0.2823102911368634,729.9950881155397,0.21926137721531824,0.4943001849218318,22,1,0,1,2059
722,736,14,0.05426221146642347,213.02793226010226,0.4475490345489437,0.7725859300005002,26,2,0,1,1458
1410,993,75,0.055543962521835466,156.12666799729766,0.9938836945771207,0.20489830684988197,5,1,0,1,2403
1584,992,73,0.04901443693936514,194.94833225256824,0.41266802081715537,0.8048973922379676,7,1,0,1,2576
1573,247,38,0.23667657972423095,284.4773430526973,0.19906841057226876,0.8317947969619663,34,0,1,1,1820
780,580,64,0.0018066121105219102,209.82051209326337,0.944342877783241,0.9888467951691842,4,0,0,0,1360
1117,119,44,0.0381531594575632,690.2994556082775,0.38591797759602275,0.44404767886430596,32,2,0,1,1236
463,66,70,0.16138788949322969,449.7915435397639,0.6908988872276309,0.3706493286604362,0,2,0,1,529
676,572,65,0.07426862006602965,560.9020147895949,0.7881529786145868,0.702005270575211,23,1,0,0,1248
638,955,25,0.027706937471778624,94.96994936870036,0.8431559020595341,0.05815111727078304,31,1,1,1,1593
1547,326,16,0.1079634037001503,868.1865149456871,0.8212803871227904,0.03975151152985534,32,2,0,1,1873
1638,919,15,0.08226228151807342,212.0429755458826,0.8362468629999801,0.33499086346570683,37,0,0,0,2557
1711,702,98,0.15333129195428535,392.14471488233374,0.6676534275778808,0.7295150881766029,1,2,1,1,2413
396,469,81,0.29377007814905876,118.30655783637863,0.40383106927245993,0.11645444367810365,43,2,1,1,865
1945,492,3,0.03729139104447553,179.95347791591317,0.6672868540638371,0.6355468482124358,16,1,0,0,2437
1383,700,67,0.1118180114502283,682.5094394768784,0.8367343340599133,0.2695052652996426,9,1,0,1,2083
305,662,37,0.2795955053617424,707.9576521429045,0.35064246462442106,0.6516746726855003,36,2,0,0,967
267,285,81,0.26306191304814674,693.1172103940845,0.2965079902920401,0.4569761238893253,36,2,0,1,552
1114,955,55,0.11828131043528417,574.529948453721,0.3437072171051635,0.11515167529470105,1,1,0,1,2069
1970,913,38,0.20968597935592095,954.8955808113113,0.5512833960293684,0.24728281476297287,11,2,0,1,2883
277,607,63,0.02635710407440367,531.8183027301476,0.052443874813944524,0.21971375389307546,36,1,0,1,884
428,311,1,0.21376231666308454,476.9414278316242,0.77897081901684,0.16458459270897008,29,1,1,1,739
244,308,71,0.29185731884542243,285.16828743128633,0.13885195845020193,0.468345448404777,14,2,0,1,552
1866,774,90,0.16124644585025746,143.907052803282,0.13283865678409879,0.9546655393169957,22,0,0,0,2640
1344,96,19,0.14954706811032428,570.7471834678698,0.19765913935610502,0.6580888002909872,17,0,0,0,1440
1846,964,52,0.056195585910573095,349.1456773581867,0.5769274349724983,0.836002031498108,30,2,0,1,2810
995,112,30,0.19013645967218756,547.8241140309894,0.285568375803956,0.9810801890314736,37,1,1,1,1107
1390,987,55,0.17713118423367447,245.81312434745573,0.36809032898655225,0.5406226631935678,28,2,0,1,2377
1246,636,14,0.19557991784272516,846.2640385975158,0.9316491109781279,0.23807007568637517,13,1,0,1,1882
583,455,13,0.007824986005416545,999.7123491761156,0.8472021799769852,0.9278110070435865,42,1,0,1,1038
58,462,84,0.16461704650472206,356.28333461461705,0.8521905331047824,0.6989839890717581,39,2,0,1,520
1160,947,90,0.1784804530492119,850.2112268973133,0.5776418333259878,0.9589412605470168,22,1,0,0,2107
232,131,27,0.062259040623840654,879.336829572787,0.8664661472904807,0.6510319616555238,24,1,1,1,363
930,929,89,0.062499857246560805,996.2700993192257,0.7785658253405535,0.7751450100292716,40,2,1,1,1859
1312,964,9,0.08286545055328494,375.5841232890804,0.9532368029110623,0.8906361947788785,37,1,0,1,2276
1441,928,41,0.21351647751817127,768.2393240284005,0.06436840502191554,0.7592493115200815,27,1,1,1,2369
1538,120,48,0.18187981905971148,267.36855345988613,0.028727133653932868,0.5626457720127221,34,1,1,0,1658
1327,196,12,0.25372879383534136,643.5562012275361,0.1750299407238911,0.47192093226147247,29,1,1,1,1523
1829,805,10,0.08869757155292946,719.6004409991957,0.9290848205079756,0.8233773349128454,26,0,0,1,2634
286,481,6,0.2736204179664955,754.0646579083416,0.605565105954246,0.7719858128206885,7,0,1,1,767
1471,633,34,0.22311184859500752,246.81356015523855,0.4261125176952809,0.36643082393101645,47,2,1,0,2104
1140,793,52,0.11850350100410909,856.2892919713851,0.5127110614761518,0.4983319673421538,18,0,0,0,1933
1691,896,41,0.028578619687636773,449.9232673729148,0.82960458822767,0.6349907558856923,0,1,1,1,2587
429,771,83,0.07709509874624475,255.5510418478273,0.9291099958039241,0.028370219052147427,44,1,1,1,1200
620,38,6,0.2870304651644551,565.4045339533064,0.7296988343109099,0.24756869993164632,43,0,1,0,658
1462,565,2,0.0931090127652238,870.189273126595,0.7598478329372963,0.2502143950713559,19,2,1,1,2027
384,511,15,0.09897028804471933,968.7335142892081,0.32037804416383797,0.8832315594813123,29,2,0,0,895
82,473,17,0.0568766793293151,760.7974306414807,0.4670351952745392,0.33148775349629134,28,2,0,1,555
1982,160,16,0.2420551803416296,55.341741957794305,0.8852101934711659,0.5451433877979136,7,1,0,1,2142
1667,288,28,0.0826932690726832,177.96572244265832,0.7859341100725775,0.8315864670042281,13,1,0,1,1955
1063,199,85,0.0990774745106567,122.46028711692244,0.6842709184613477,0.2596938125433359,37,0,0,1,1262
1221,787,72,0.12430443252948797,146.1530558441905,0.06524683588812041,0.12375707746686415,2,0,0,1,2008
1397,527,10,0.1301184839323829,413.88320821878636,0.039507219453954856,0.9483598065084472,2,1,0,0,1924
1899,916,10,0.1234022371245065,371.5686490871964,0.13041094311399504,0.7046829360341629,13,1,0,1,2815
1833,684,10,0.1511231086124186,158.00073220489458,0.5813910991978334,0.1770537656801413,20,0,1,1,2517
1484,502,73,0.24435386388492097,888.1235840335366,0.5363868473411499,0.8197115540126597,34,1,0,1,1986
204,247,28,0.24578551222260658,634.6561975157422,0.9426908265470538,0.7871266133355852,43,1,0,1,451
1189,382,24,0.23949394012900405,806.6401435086265,0.6947596400433964,0.8375410974754858,43,2,0,0,1571
1205,217,19,0.03033745173494625,402.9719194126593,0.293972617345426,0.27621257665422927,48,0,1,1,1422
856,86,97,0.2399036409824442,439.7242154731895,0.1614962938156973,0.448579673388971,42,2,0,1,942
1074,81,68,0.03607553204597303,351.7401500098916,0.849533239328382,0.6936737432281136,40,2,0,1,1155
1096,61,56,0.037417131015677396,466.50528149356654,0.4596241036890242,0.390667574229405,26,1,1,1,1157
32,798,67,0.28435883149048824,629.858399237301,0.6534694974088487,0.06997217221626584,27,2,1,1,830
369,499,42,0.2458193534116624,518.3348074482294,0.5651436065908029,0.13644975399543602,27,1,1,0,868
1108,41,12,0.1657231400604026,846.0211558790277,0.10745634613663502,0.5971135050974303,4,0,1,1,1149
569,11,18,0.26249106134335864,905.132210179333,0.05705838368182703,0.3751681995986217,42,0,0,1,580
681,832,23,0.29680939276555884,496.19966069921924,0.37701818971641354,0.0053801318097077555,38,1,0,1,1513
1858,745,84,0.18319261998953326,277.76058133121694,0.36155029754571766,0.766854526976098,9,1,0,1,2603
1151,840,6,0.1838695310944554,947.9327984863435,0.6737981129689063,0.416703742795161,8,1,0,0,1991
1645,642,53,0.22632810874797837,748.2867108983766,0.6322004091011617,0.3137692854459324,19,2,0,1,2287
1413,114,98,0.06964168570959983,658.1207317511859,0.9689409284639944,0.7135191790510994,28,2,0,1,1527
1962,217,42,0.050137458455639806,758.1430469427771,0.8580995027715717,0.45510881898640343,46,2,0,1,2179
1953,648,66,0.22787422500452176,122.18269327707674,0.49658252577528783,0.6948311093921872,28,1,1,1,2601
688,105,30,0.10347143849823069,114.24501125578888,0.5000253525626955,0.013198082381222553,27,2,0,0,793
1323,690,9,0.0405211068917802,195.46461995193803,0.6741292291126944,0.00942011408482446,10,0,1,1,2013
449,527,91,0.09446331777532492,190.0784190685058,0.11409058277327555,0.5599019304103781,20,2,0,1,976
1701,471,42,0.1075910603623726,449.63695110693425,0.9998905646313925,0.9822120342285077,34,0,1,1,2172
942,753,34,0.2895682978517072,199.53387817109598,0.518808101243624,0.272357237918332,22,0,1,1,1695
16,845,40,0.20938791332637696,861.7993620532667,0.9099048739089699,0.6828935571666752,28,2,0,1,861
1229,892,88,0.15925689521992017,599.1920843816246,0.9673563346522079,0.17225754290268236,14,1,1,0,2121
430,386,17,0.2906619416047815,399.84880153273883,0.5816427399022654,0.3115486317608338,16,1,1,1,816
1601,225,29,0.2709419221422542,116.14141131400373,0.10334864752477535,0.07807489047520799,23,0,0,1,1826
842,480,50,0.15360025698424792,611.4764061611688,0.5733458084199712,0.8807931599568446,34,1,0,0,1322
1226,753,76,0.2717038906130942,160.70617956252,0.5976424371659868,0.31043740155316313,19,1,1,1,1979
568,407,95,0.12129139741879696,756.0592378824759,0.789193136773331,0.23046644740299005,35,1,0,1,975
1181,456,49,0.06912619960698739,812.6201919066305,0.04822926699490615,0.7306041784399004,10,1,0,1,1637
1820,652,73,0.06980345304662554,566.7774450618491,0.4663153671950939,0.19944015561049278,29,1,1,1,2472
1702,897,61,0.198694657332638,192.1227161838146,0.9227702583368131,0.24027536049838305,38,1,0,1,2599
1235,710,83,0.15032109621218312,797.5195875534422,0.9912990786786534,0.10361625366071459,19,2,0,1,1945
1477,623,46,0.197685254101634,342.43639979636725,0.19138267875923765,0.9628719091948769,21,1,1,1,2100
923,638,46,0.20582278927865097,261.5204856157868,0.8705989927350352,0.24763774952167894,23,2,1,1,1561
1452,20,17,0.006696861869315285,497.02880896750406,0.1462505616306441,0.9956633028023826,13,0,0,1,1472
1460,658,66,0.016211877704370704,926.513929313772,0.8411744345678971,0.17614944096847895,35,2,1,1,2118
1016,600,5,0.15980331797737496,332.5046274707975,0.27727772746766355,0.020651849978170045,12,1,0,1,1616
1512,814,54,0.05731064332802307,910.2995759239892,0.9596252660491424,0.8956936134442833,0,1,1,1,2326
1508,917,16,0.1897601306413319,100.97064330283649,0.6954967509006371,0.5800172518401155,49,1,0,1,2425
135,202,81,0.16565572175119442,129.34751976704948,0.3991106013897595,0.3514099999841287,26,2,0,1,337
404,416,91,0.17572810751126736,713.6329738784847,0.28097332990816626,0.5133396624570512,12,1,0,1,820
826,415,7,0.0907366139493032,231.06302837576678,0.23523752747444537,0.2607269549074286,34,0,0,1,1241
890,447,8,0.191953051883369,350.7896490367941,0.6807923269995851,0.6347588502816244,7,1,0,1,1337
1839,511,72,0.2488477909455069,179.55433193155008,0.8957910025768816,0.6164685583425663,17,0,1,0,2350
585,84,87,0.2994213760776711,365.63585567592094,0.7549419696143437,0.08019228903968934,33,0,0,0,669
334,166,96,0.2515333158516643,316.4369941978402,0.8347915380165423,0.9106881006010767,5,0,0,1,500
1425,383,82,0.16724962790398423,749.5207570395345,0.7813837676345372,0.46052534222510844,26,1,0,0,1808
939,467,38,0.05802887750398696,716.9222187795916,0.9791476664980193,0.19515413208222376,17,0,0,0,1406
1721,71,54,0.20443376283594625,957.1808176069471,0.7578049268263248,0.30738385943601565,49,2,1,1,1792
1661,809,76,0.2812961356673934,738.2006009143888,0.2102285184702738,0.8662217548376064,8,2,0,1,2470
1473,996,15,0.06355996191969072,710.0768653703157,0.7915984654745148,0.3831851719821011,14,1,0,1,2469
1237,520,92,0.07679868615797313,709.4936946095191,0.3220693609848009,0.5619611711956284,22,2,1,1,1757
1519,792,50,0.044702563023495345,888.8190828657673,0.9957998626628581,0.9476897348829513,2,1,0,1,2311
842,472,56,0.2210164930879205,331.42489623177255,0.37667262010014657,0.6517164375819664,8,1,0,0,1314
1064,992,95,0.12196845102709777,335.087503734114,0.2927937558472299,0.675716743925602,21,2,0,1,2056
1421,257,9,0.01880869166591522,754.15311921969,0.23921598550891154,0.24856883716207534,49,1,0,1,1678
1658,274,8,0.26248499744708403,267.26988029262105,0.6585146520583698,0.6682951850279847,22,0,1,1,1932
1910,749,19,0.16730157141076998,916.4190039405714,0.1092210883875312,0.3938027441925013,19,0,0,1,2659
1467,19,51,0.09932828760010673,558.0426388325418,0.9535598817329719,0.9110424845996739,6,1,0,0,1486
846,489,72,0.10319489281832908,335.1186816881902,0.29431267864313715,0.12953884791057713,16,0,0,1,1335
935,744,98,0.08707536605727202,787.2949332054833,0.29540061103847226,0.28564034966362806,2,2,0,1,1679
1409,489,57,0.13664405171779254,346.7045983815313,0.04606609570705911,0.06600072864221185,6,0,0,1,1898
1377,732,68,0.10111250654644349,965.1144012182781,0.24601751787357418,0.380903849170001,12,2,0,0,2109
452,325,31,0.16438389122118283,983.8397492387355,0.4189793556762377,0.14837266615641098,40,0,0,1,777
1612,528,3,0.23205517568138825,683.4564298678863,0.3696063902242208,0.845143754462411,40,1,0,1,2140
84,891,99,0.20233838503331206,157.9521952627178,0.2730199214362202,0.9250432019891829,22,1,0,1,975
566,88,83,0.08833706782623514,300.0484074366279,0.040743837839198216,0.6694256448047158,36,1,0,1,654
1805,485,43,0.15862230346193376,539.6461141052525,0.3005813736056424,0.10333459998583927,3,2,0,1,2290
1699,707,29,0.25203784797367523,858.8750775930826,0.77833093826312,0.3416308816224203,8,0,0,1,2406
1188,349,10,0.02046187042281764,225.6421720949272,0.43879228530947123,0.9644918923479391,5,1,0,1,1537
1463,83,12,0.023489180096071427,149.1832860632357,0.2907753475987136,0.13630122395950028,41,2,1,1,1546
372,386,46,0.16685102041492603,120.7536090295838,0.3047921341479578,0.5564893826227965,17,1,0,1,758
457,86,30,0.19173453851694097,531.6191842420446,0.5544375764939008,0.35292947599556257,34,0,0,1,543
1267,306,94,0.06342390473277122,890.4659211149705,0.30229267773907476,0.9991626121528618,22,2,0,0,1573
1596,849,82,0.22356603800745542,90.24128051169774,0.6307973198661946,0.285389064641812,30,2,0,1,2445
1851,153,88,0.19387901311221822,251.70545729385788,0.9894545137251151,0.04777226528344336,19,1,0,1,2004
271,439,32,0.27698678047088593,708.5941650475266,0.04117639775380566,0.7021828148246675,6,2,0,1,710
1860,739,73,0.050686260557561015,834.5702633865296,0.16873675569736868,0.32673933024410995,11,1,0,1,2599
134,959,47,0.22541227960740318,817.0295528342111,0.17910754528902406,0.6575814339546229,36,1,0,1,1093
920,263,88,0.025092927174980104,795.8146544543145,0.447070317932015,0.1046519868145146,48,2,1,1,1183
254,976,63,0.16958772285536924,173.30981077267296,0.04141871205337444,0.5230632009302512,3,0,0,0,1230
551,734,26,0.16556854184974373,427.37570307377257,0.4775215777425167,0.3752315484026477,11,1,0,0,1285
1971,420,3,0.11651551339402218,985.5074296901593,0.9289247580766565,0.5367671339786306,14,1,0,1,2391
494,492,23,0.2533713443005702,989.4431930086837,0.01156408869270198,0.8534723979411366,1,0,1,0,986
131,632,75,0.0013111934358036703,622.3060223564785,0.364938867185181,0.9727472879612754,46,2,0,1,763
134,992,74,0.15605382056955622,723.8038444850775,0.7608937721109648,0.7531321491180031,10,1,0,1,1126
1582,410,50,0.06514606495055622,953.7196064710437,0.15449450033381507,0.7668583152203979,32,2,1,0,1992
179,172,36,0.22304958573492986,477.43146817914993,0.07755900252654213,0.5289360897393924,13,1,0,1,351
133,3,13,0.01292022789182915,180.0235149896036,0.6307785372626386,0.09739994385827622,26,2,1,1,136
1902,853,29,0.24946640645447327,685.5014317402743,0.009950909049507684,0.6670595463217278,3,1,0,1,2755
1068,639,38,0.25142766801208544,962.0971896554973,0.8017704911697158,0.1477798717824721,37,2,1,0,1707
1120,985,77,0.24985980372105085,712.3457891729797,0.06685275356609877,0.24566105657873039,39,2,0,1,2105
655,991,90,0.045770558019800955,813.1550706725508,0.5243542594203608,0.7075825130701915,19,2,0,1,1646
1741,471,84,0.18912195556831346,451.61136377208436,0.7401277102277272,0.656992594118097,1,1,0,0,2212
795,109,5,0.004310207755016881,141.63999643760852,0.24201098874647742,0.314325941589781,3,1,1,1,904
210,866,20,0.2543887773867599,210.43798222414665,0.10354016192273752,0.7720442359735712,48,1,1,1,1076
378,36,78,0.21689255805258614,983.5220879637033,0.17562276641855612,0.939315784442255,23,0,0,1,414
806,991,14,0.1593461192697758,518.5251011445732,0.8546835719350084,0.5452596211444001,8,1,1,1,1797
86,582,8,0.21917742992898512,61.41956066838738,0.7057802916520239,0.6776866590170899,18,2,1,0,668
68,800,48,0.028297228995531665,957.5989166946151,0.19809804921509777,0.2717795844702683,7,0,1,1,868
440,30,13,0.1585967496530569,522.8909163725003,0.7161207971309945,0.9708070446426941,40,1,0,1,470
647,950,24,0.08738294754493363,844.4549783772458,0.7086181702086868,0.27370491178578893,27,1,0,1,1597
1533,380,79,0.29178583896689186,571.0352349350488,0.9977250981059604,0.8874090242488182,12,2,0,1,1913
1946,267,65,0.2571353851871705,146.61716949102305,0.39155602352591246,0.9278691117987192,7,2,1,1,2213
118,10,86,0.21998270875019307,634.7911030253493,0.8648534941427709,0.719628594603936,13,1,1,1,128
1769,343,34,0.28012429057491955,997.5302625036288,0.446442685972815,0.8115874277207463,49,2,1,1,2112
1017,839,51,0.10405299136964212,83.00089351364592,0.8977602236169668,0.45785680779016036,49,1,0,1,1856
1311,543,3,0.27026396969645433,849.7044876392919,0.0916004990989493,0.919546789450054,9,1,0,0,1854
77,568,90,0.09757146963201309,273.7067558682267,0.17531263012524412,0.7426462450391403,19,0,0,1,645
1102,165,78,0.2198390159073459,424.1729115765763,0.8499543630666899,0.3267439915343533,0,1,1,1,1267
1198,699,58,0.22092507353293472,404.0740361842506,0.819300324105395,0.03494516765544042,11,2,0,1,1897
1522,341,72,0.005504962936228042,903.8573345556637,0.3054337918569875,0.540783226356881,34,1,0,1,1863
314,481,55,0.10831790948345855,529.2618793902462,0.5967983181334544,0.8406503247411253,19,2,0,1,795
1942,18,80,0.005829801722549366,474.8155724927061,0.38269972210203607,0.8606681188723014,11,2,0,1,1960
683,627,42,0.2991276052830746,827.1238533949376,0.01031734930352135,0.8351187254835377,49,1,1,1,1310
374,979,21,0.0366590285487714,96.46177758970038,0.026104126567127017,0.21474648542111852,11,0,1,0,1353
1887,183,10,0.1628432686944328,132.1334993404626,0.05425636548157642,0.42614847959989766,38,0,0,1,2070
830,781,57,0.23716687162879116,70.60441403247484,0.5940721543255787,0.6138258551814725,28,2,1,1,1611
1412,544,25,0.060379080678267735,703.5837588071731,0.2792277353055279,0.6675564920680332,2,0,0,0,1956
352,9,56,0.1455158004286418,549.3353302252222,0.14394829831489053,0.3345834216261855,6,2,1,1,361
956,591,38,0.18222862827634526,882.2210195748685,0.9411311084438876,0.6926423237504611,22,0,0,1,1547
908,191,86,0.048061426318663614,523.6062578239754,0.12131866708121586,0.5908970074676129,12,2,0,1,1099
1587,319,61,0.23356663797346155,260.7285941238945,0.6739817164248777,0.5667755747061516,10,2,1,1,1906
1387,701,47,0.08980093715680959,814.8900044491953,0.8941601828226586,0.6630248237352772,24,1,0,1,2088
1449,579,54,0.06330692290165209,329.6076615209917,0.16382966723844972,0.603367928866175,19,1,0,1,2028
1142,474,46,0.16748662393122507,938.9052930445986,0.21472968222871514,0.16687463465866192,48,2,0,0,1616
1596,859,68,0.12309408829288136,287.90269345962844,0.5738135335759571,0.87441632736528,46,2,1,1,2455
771,636,4,0.2760857833909253,209.33462022677247,0.5084486863787977,0.24056975347251675,26,2,0,1,1407
1530,426,94,0.26401880945944617,518.6577919351535,0.5210274168862675,0.7444887812323944,5,1,0,0,1956
350,847,66,0.14500519901666495,97.98936207173116,0.5546780940180887,0.1764566729584548,5,0,0,1,1197
951,58,93,0.10777913241767927,84.59114205848675,0.9499029159610443,0.6609664128612271,38,0,0,1,1009
392,435,43,0.09765539448937956,521.2138179926851,0.05383804196694997,0.8956837587991564,40,0,0,1,827
1013,96,62,0.08026908692445221,254.3515367550482,0.7604485206948192,0.009710515370624062,8,1,0,1,1109
1566,495,85,0.16336435611374317,58.88500647542224,0.23250642240673336,0.9796776665402893,20,2,0,1,2061
309,786,85,0.24149358142036303,331.2540658599456,0.37367767017238207,0.029675866659904737,17,0,0,1,1095
